iteration,no_cluster,frequent_term_set,cluster_candidate,support,doc_frequency,eo_formula,eo
5,49,{mana},"{D38,D149,D281,D341,D371,D396,D417,D427,D466,D479}",10,"f38=9, f149=2, f281=2, f341=6, f371=2, f396=7, f417=3, f427=2, f466=8, f479=8",EO = ((-1/9)*LN(1/9)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/6)*LN(1/6)) + ((-1/2)*LN(1/2)) + ((-1/7)*LN(1/7)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/8)*LN(1/8)) + ((-1/8)*LN(1/8)),3.093109
5,50,{manusia},"{D39,D81,D297,D307,D320,D404,D433,D479}",8,"f39=6, f81=2, f297=6, f307=3, f320=4, f404=7, f433=8, f479=8",EO = ((-1/6)*LN(1/6)) + ((-1/2)*LN(1/2)) + ((-1/6)*LN(1/6)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/7)*LN(1/7)) + ((-1/8)*LN(1/8)) + ((-1/8)*LN(1/8)),2.454452
5,51,{mas},"{D53,D76,D130,D194,D239,D303,D375,D476}",8,"f53=8, f76=3, f130=3, f194=2, f239=8, f303=6, f375=6, f476=1",EO = ((-1/8)*LN(1/8)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/8)*LN(1/8)) + ((-1/6)*LN(1/6)) + ((-1/6)*LN(1/6)),2.196095
5,52,{masuk},"{D142,D198,D216,D220,D278,D283,D361,D370,D391,D416,D462}",11,"f142=2, f198=4, f216=8, f220=10, f278=7, f283=4, f361=3, f370=8, f391=8, f416=3, f462=9",EO = ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/8)*LN(1/8)) + ((-1/10)*LN(1/10)) + ((-1/7)*LN(1/7)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)) + ((-1/8)*LN(1/8)) + ((-1/3)*LN(1/3)) + ((-1/9)*LN(1/9)),3.304301
5,53,{mau},"{D37,D50,D57,D95,D173,D216,D257,D263,D275,D293,D316,D339,D370,D380,D382,D384,D387,D390,D432,D451,D456,D488}",22,"f37=12, f50=4, f57=7, f95=15, f173=11, f216=8, f257=5, f263=11, f275=9, f293=7, f316=4, f339=8, f370=8, f380=8, f382=3, f384=2, f387=5, f390=2, f432=3, f451=8, f456=10, f488=1",EO = ((-1/12)*LN(1/12)) + ((-1/4)*LN(1/4)) + ((-1/7)*LN(1/7)) + ((-1/15)*LN(1/15)) + ((-1/11)*LN(1/11)) + ((-1/8)*LN(1/8)) + ((-1/5)*LN(1/5)) + ((-1/11)*LN(1/11)) + ((-1/9)*LN(1/9)) + ((-1/7)*LN(1/7)) + ((-1/4)*LN(1/4)) + ((-1/8)*LN(1/8)) + ((-1/8)*LN(1/8)) + ((-1/8)*LN(1/8)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/5)*LN(1/5)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)) + ((-1/10)*LN(1/10)),5.916091
5,54,{menteri},"{D31,D37,D95,D117,D155,D226,D263,D324,D354,D380,D400,D419,D475}",13,"f31=3, f37=12, f95=15, f117=7, f155=6, f226=3, f263=11, f324=4, f354=12, f380=8, f400=3, f419=7, f475=4",EO = ((-1/3)*LN(1/3)) + ((-1/12)*LN(1/12)) + ((-1/15)*LN(1/15)) + ((-1/7)*LN(1/7)) + ((-1/6)*LN(1/6)) + ((-1/3)*LN(1/3)) + ((-1/11)*LN(1/11)) + ((-1/4)*LN(1/4)) + ((-1/12)*LN(1/12)) + ((-1/8)*LN(1/8)) + ((-1/3)*LN(1/3)) + ((-1/7)*LN(1/7)) + ((-1/4)*LN(1/4)),3.718969
5,55,{moga},"{D7,D20,D59,D94,D118,D132,D152,D172,D180,D189,D190,D195,D213,D236,D267,D304,D313,D323,D352,D403,D414,D435,D436,D469,D486}",25,"f7=6, f20=4, f59=6, f94=2, f118=8, f132=7, f152=2, f172=7, f180=7, f189=7, f190=7, f195=3, f213=8, f236=4, f267=3, f304=8, f313=1, f323=2, f352=5, f403=1, f414=4, f435=3, f436=2, f469=3, f486=4",EO = ((-1/6)*LN(1/6)) + ((-1/4)*LN(1/4)) + ((-1/6)*LN(1/6)) + ((-1/2)*LN(1/2)) + ((-1/8)*LN(1/8)) + ((-1/7)*LN(1/7)) + ((-1/2)*LN(1/2)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)) + ((-1/2)*LN(1/2)) + ((-1/5)*LN(1/5)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)),7.326272
5,56,{mulyono},"{D56,D58,D74,D84,D108,D192,D204,D210,D237,D242,D410,D473}",12,"f56=1, f58=5, f74=1, f84=2, f108=6, f192=2, f204=1, f210=2, f237=1, f242=3, f410=2, f473=2",EO = ((-1/5)*LN(1/5)) + ((-1/2)*LN(1/2)) + ((-1/6)*LN(1/6)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)),2.719586
5,57,{nadiem},"{D37,D51,D52,D53,D57,D77,D93,D99,D103,D126,D132,D134,D147,D155,D171,D176,D180,D182,D183,D187,D189,D190,D234,D245,D254,D266,D267,D268,D296,D297,D298,D299,D303,D316,D326,D344,D347,D354,D360,D373,D379,D395,D412,D444,D451,D454,D455,D457,D462,D466,D484,D500}",52,"f37=12, f51=8, f52=4, f53=8, f57=7, f77=5, f93=5, f99=2, f103=2, f126=2, f132=7, f134=4, f147=4, f155=6, f171=11, f176=7, f180=7, f182=5, f183=10, f187=4, f189=7, f190=7, f234=2, f245=4, f254=7, f266=4, f267=3, f268=9, f296=5, f297=6, f298=8, f299=2, f303=6, f316=4, f326=2, f344=5, f347=4, f354=12, f360=9, f373=6, f379=4, f395=1, f412=1, f444=4, f451=8, f454=8, f455=6, f457=3, f462=9, f466=8, f484=4, f500=3",EO = ((-1/12)*LN(1/12)) + ((-1/8)*LN(1/8)) + ((-1/4)*LN(1/4)) + ((-1/8)*LN(1/8)) + ((-1/7)*LN(1/7)) + ((-1/5)*LN(1/5)) + ((-1/5)*LN(1/5)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/7)*LN(1/7)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/6)*LN(1/6)) + ((-1/11)*LN(1/11)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/5)*LN(1/5)) + ((-1/10)*LN(1/10)) + ((-1/4)*LN(1/4)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/7)*LN(1/7)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/9)*LN(1/9)) + ((-1/5)*LN(1/5)) + ((-1/6)*LN(1/6)) + ((-1/8)*LN(1/8)) + ((-1/2)*LN(1/2)) + ((-1/6)*LN(1/6)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/5)*LN(1/5)) + ((-1/4)*LN(1/4)) + ((-1/12)*LN(1/12)) + ((-1/9)*LN(1/9)) + ((-1/6)*LN(1/6)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/8)*LN(1/8)) + ((-1/8)*LN(1/8)) + ((-1/6)*LN(1/6)) + ((-1/3)*LN(1/3)) + ((-1/9)*LN(1/9)) + ((-1/8)*LN(1/8)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)),15.193234
5,58,{nadim},"{D21,D26,D43,D76,D78,D106,D112,D118,D125,D163,D172,D201,D209,D230,D238,D239,D260,D289,D304,D370,D394,D402,D408,D413,D418,D468}",26,"f21=7, f26=2, f43=11, f76=3, f78=2, f106=4, f112=11, f118=8, f125=4, f163=11, f172=7, f201=5, f209=11, f230=3, f238=4, f239=8, f260=3, f289=4, f304=8, f370=8, f394=7, f402=4, f408=7, f413=5, f418=3, f468=5",EO = ((-1/7)*LN(1/7)) + ((-1/2)*LN(1/2)) + ((-1/11)*LN(1/11)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/11)*LN(1/11)) + ((-1/8)*LN(1/8)) + ((-1/4)*LN(1/4)) + ((-1/11)*LN(1/11)) + ((-1/7)*LN(1/7)) + ((-1/5)*LN(1/5)) + ((-1/11)*LN(1/11)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/8)*LN(1/8)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/8)*LN(1/8)) + ((-1/8)*LN(1/8)) + ((-1/7)*LN(1/7)) + ((-1/4)*LN(1/4)) + ((-1/7)*LN(1/7)) + ((-1/5)*LN(1/5)) + ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)),7.880126
5,59,{negara},"{D5,D19,D48,D51,D89,D101,D148,D158,D164,D167,D173,D179,D183,D229,D241,D262,D268,D272,D341,D346,D349,D350,D364,D374,D390,D398,D426,D432,D434,D445,D451,D456,D459,D475,D483,D493}",36,"f5=4, f19=2, f48=9, f51=8, f89=6, f101=6, f148=8, f158=2, f164=2, f167=4, f173=11, f179=5, f183=10, f229=2, f241=3, f262=7, f268=9, f272=6, f341=6, f346=5, f349=2, f350=3, f364=4, f374=3, f390=2, f398=2, f426=2, f432=3, f434=5, f445=5, f451=8, f456=10, f459=2, f475=4, f483=9, f493=5",EO = ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/9)*LN(1/9)) + ((-1/8)*LN(1/8)) + ((-1/6)*LN(1/6)) + ((-1/6)*LN(1/6)) + ((-1/8)*LN(1/8)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/11)*LN(1/11)) + ((-1/5)*LN(1/5)) + ((-1/10)*LN(1/10)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/7)*LN(1/7)) + ((-1/9)*LN(1/9)) + ((-1/6)*LN(1/6)) + ((-1/6)*LN(1/6)) + ((-1/5)*LN(1/5)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)) + ((-1/5)*LN(1/5)) + ((-1/8)*LN(1/8)) + ((-1/10)*LN(1/10)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/9)*LN(1/9)) + ((-1/5)*LN(1/5)),11.242911
5,60,{ngeri},"{D35,D63,D96,D109,D132,D233,D240,D317}",8,"f35=4, f63=2, f96=1, f109=3, f132=7, f233=1, f240=4, f317=2",EO = ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/7)*LN(1/7)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)),2.030486
5,61,{orang},"{D1,D6,D7,D11,D14,D32,D38,D48,D57,D62,D76,D83,D104,D118,D120,D134,D166,D173,D179,D208,D213,D249,D252,D263,D264,D273,D304,D318,D330,D360,D371,D373,D391,D406,D413,D428,D433,D438,D445,D446,D453,D479,D483}",43,"f1=1, f6=5, f7=6, f11=2, f14=5, f32=6, f38=9, f48=9, f57=7, f62=7, f76=3, f83=6, f104=3, f118=8, f120=4, f134=4, f166=4, f173=11, f179=5, f208=4, f213=8, f249=2, f252=8, f263=11, f264=7, f273=9, f304=8, f318=4, f330=2, f360=9, f371=2, f373=6, f391=8, f406=7, f413=5, f428=3, f433=8, f438=3, f445=5, f446=3, f453=3, f479=8, f483=9",EO = ((-1/5)*LN(1/5)) + ((-1/6)*LN(1/6)) + ((-1/2)*LN(1/2)) + ((-1/5)*LN(1/5)) + ((-1/6)*LN(1/6)) + ((-1/9)*LN(1/9)) + ((-1/9)*LN(1/9)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/3)*LN(1/3)) + ((-1/6)*LN(1/6)) + ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/11)*LN(1/11)) + ((-1/5)*LN(1/5)) + ((-1/4)*LN(1/4)) + ((-1/8)*LN(1/8)) + ((-1/2)*LN(1/2)) + ((-1/8)*LN(1/8)) + ((-1/11)*LN(1/11)) + ((-1/7)*LN(1/7)) + ((-1/9)*LN(1/9)) + ((-1/8)*LN(1/8)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/9)*LN(1/9)) + ((-1/2)*LN(1/2)) + ((-1/6)*LN(1/6)) + ((-1/8)*LN(1/8)) + ((-1/7)*LN(1/7)) + ((-1/5)*LN(1/5)) + ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)) + ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)) + ((-1/9)*LN(1/9)),12.708452
5,62,{pak},"{D21,D36,D43,D44,D51,D52,D59,D60,D85,D98,D101,D112,D117,D125,D135,D170,D171,D172,D176,D177,D180,D182,D189,D190,D201,D223,D228,D238,D250,D260,D268,D274,D296,D298,D305,D307,D339,D347,D351,D354,D363,D414,D416,D451,D454,D455,D457,D462,D466,D468,D493,D500}",52,"f21=7, f36=7, f43=11, f44=8, f51=8, f52=4, f59=6, f60=2, f85=4, f98=7, f101=6, f112=11, f117=7, f125=4, f135=7, f170=9, f171=11, f172=7, f176=7, f177=8, f180=7, f182=5, f189=7, f190=7, f201=5, f223=2, f228=2, f238=4, f250=3, f260=3, f268=9, f274=2, f296=5, f298=8, f305=1, f307=3, f339=8, f347=4, f351=4, f354=12, f363=3, f414=4, f416=3, f451=8, f454=8, f455=6, f457=3, f462=9, f466=8, f468=5, f493=5, f500=3",EO = ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/11)*LN(1/11)) + ((-1/8)*LN(1/8)) + ((-1/8)*LN(1/8)) + ((-1/4)*LN(1/4)) + ((-1/6)*LN(1/6)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/7)*LN(1/7)) + ((-1/6)*LN(1/6)) + ((-1/11)*LN(1/11)) + ((-1/7)*LN(1/7)) + ((-1/4)*LN(1/4)) + ((-1/7)*LN(1/7)) + ((-1/9)*LN(1/9)) + ((-1/11)*LN(1/11)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/8)*LN(1/8)) + ((-1/7)*LN(1/7)) + ((-1/5)*LN(1/5)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/5)*LN(1/5)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/9)*LN(1/9)) + ((-1/2)*LN(1/2)) + ((-1/5)*LN(1/5)) + ((-1/8)*LN(1/8)) + ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/12)*LN(1/12)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)) + ((-1/8)*LN(1/8)) + ((-1/6)*LN(1/6)) + ((-1/3)*LN(1/3)) + ((-1/9)*LN(1/9)) + ((-1/8)*LN(1/8)) + ((-1/5)*LN(1/5)) + ((-1/5)*LN(1/5)) + ((-1/3)*LN(1/3)),15.333824
5,63,{parah},"{D121,D132,D151,D221,D222,D232,D253,D262}",8,"f121=5, f132=7, f151=4, f221=4, f222=4, f232=1, f253=2, f262=7",EO = ((-1/5)*LN(1/5)) + ((-1/7)*LN(1/7)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/7)*LN(1/7)),2.264156
5,64,{penjara},"{D48,D58,D62,D95,D120,D151,D153,D220,D289,D328,D362,D462,D491,D499}",14,"f48=9, f58=5, f62=7, f95=15, f120=4, f151=4, f153=1, f220=10, f289=4, f328=2, f362=2, f462=9, f491=1, f499=2",EO = ((-1/9)*LN(1/9)) + ((-1/5)*LN(1/5)) + ((-1/7)*LN(1/7)) + ((-1/15)*LN(1/15)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/10)*LN(1/10)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/9)*LN(1/9)) + ((-1/2)*LN(1/2)),3.578384
5,65,{perintah},"{D108,D173,D215,D250,D278,D283,D350,D361,D393,D418}",10,"f108=6, f173=11, f215=4, f250=3, f278=7, f283=4, f350=3, f361=3, f393=7, f418=3",EO = ((-1/6)*LN(1/6)) + ((-1/11)*LN(1/11)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/7)*LN(1/7)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/7)*LN(1/7)) + ((-1/3)*LN(1/3)),3.230555
5,66,{politik},"{D12,D57,D82,D83,D133,D215,D339,D381,D445}",9,"f12=3, f57=7, f82=4, f83=6, f133=1, f215=4, f339=8, f381=2, f445=5",EO = ((-1/3)*LN(1/3)) + ((-1/7)*LN(1/7)) + ((-1/4)*LN(1/4)) + ((-1/6)*LN(1/6)) + ((-1/4)*LN(1/4)) + ((-1/8)*LN(1/8)) + ((-1/2)*LN(1/2)) + ((-1/5)*LN(1/5)),2.564356
5,67,{prabowo},"{D121,D138,D148,D274,D340,D407,D424,D493}",8,"f121=5, f138=3, f148=8, f274=2, f340=3, f407=1, f424=3, f493=5",EO = ((-1/5)*LN(1/5)) + ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)),2.348891
5,68,{punya},"{D30,D48,D163,D255,D332,D341,D357,D449,D489}",9,"f30=6, f48=9, f163=11, f255=5, f332=3, f341=6, f357=9, f449=2, f489=1",EO = ((-1/6)*LN(1/6)) + ((-1/9)*LN(1/9)) + ((-1/11)*LN(1/11)) + ((-1/5)*LN(1/5)) + ((-1/3)*LN(1/3)) + ((-1/6)*LN(1/6)) + ((-1/9)*LN(1/9)) + ((-1/2)*LN(1/2)),2.338181
5,69,{rakyat},"{D6,D27,D46,D48,D80,D93,D124,D158,D160,D162,D209,D262,D312,D350,D447}",15,"f6=5, f27=1, f46=4, f48=9, f80=8, f93=5, f124=4, f158=2, f160=5, f162=13, f209=11, f262=7, f312=1, f350=3, f447=3",EO = ((-1/5)*LN(1/5)) + ((-1/4)*LN(1/4)) + ((-1/9)*LN(1/9)) + ((-1/8)*LN(1/8)) + ((-1/5)*LN(1/5)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/5)*LN(1/5)) + ((-1/13)*LN(1/13)) + ((-1/11)*LN(1/11)) + ((-1/7)*LN(1/7)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)),3.935139
5,70,{sabar},"{D36,D43,D78,D134,D135,D160,D180,D183,D279,D303,D351,D363,D375,D414,D455,D466}",16,"f36=7, f43=11, f78=2, f134=4, f135=7, f160=5, f180=7, f183=10, f279=4, f303=6, f351=4, f363=3, f375=6, f414=4, f455=6, f466=8",EO = ((-1/7)*LN(1/7)) + ((-1/11)*LN(1/11)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/7)*LN(1/7)) + ((-1/5)*LN(1/5)) + ((-1/7)*LN(1/7)) + ((-1/10)*LN(1/10)) + ((-1/4)*LN(1/4)) + ((-1/6)*LN(1/6)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/6)*LN(1/6)) + ((-1/4)*LN(1/4)) + ((-1/6)*LN(1/6)) + ((-1/8)*LN(1/8)),4.85898
5,71,{salah},"{D20,D37,D108,D118,D161,D162,D170,D198,D203,D213,D216,D230,D252,D266,D272,D277,D336,D354,D370,D394,D408,D438}",22,"f20=4, f37=12, f108=6, f118=8, f161=1, f162=13, f170=9, f198=4, f203=1, f213=8, f216=8, f230=3, f252=8, f266=4, f272=6, f277=1, f336=7, f354=12, f370=8, f394=7, f408=7, f438=3",EO = ((-1/4)*LN(1/4)) + ((-1/12)*LN(1/12)) + ((-1/6)*LN(1/6)) + ((-1/8)*LN(1/8)) + ((-1/13)*LN(1/13)) + ((-1/9)*LN(1/9)) + ((-1/4)*LN(1/4)) + ((-1/8)*LN(1/8)) + ((-1/8)*LN(1/8)) + ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)) + ((-1/4)*LN(1/4)) + ((-1/6)*LN(1/6)) + ((-1/7)*LN(1/7)) + ((-1/12)*LN(1/12)) + ((-1/8)*LN(1/8)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/3)*LN(1/3)),5.358586
5,72,{sama},"{D14,D43,D51,D150,D163,D170,D179,D180,D223,D251,D262,D271,D278,D316,D320,D357,D406,D408,D422,D456}",20,"f14=5, f43=11, f51=8, f150=12, f163=11, f170=9, f179=5, f180=7, f223=2, f251=5, f262=7, f271=2, f278=7, f316=4, f320=4, f357=9, f406=7, f408=7, f422=4, f456=10",EO = ((-1/5)*LN(1/5)) + ((-1/11)*LN(1/11)) + ((-1/8)*LN(1/8)) + ((-1/12)*LN(1/12)) + ((-1/11)*LN(1/11)) + ((-1/9)*LN(1/9)) + ((-1/5)*LN(1/5)) + ((-1/7)*LN(1/7)) + ((-1/2)*LN(1/2)) + ((-1/5)*LN(1/5)) + ((-1/7)*LN(1/7)) + ((-1/2)*LN(1/2)) + ((-1/7)*LN(1/7)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/9)*LN(1/9)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/4)*LN(1/4)) + ((-1/10)*LN(1/10)),5.709984
5,73,{sebut},"{D62,D177,D188,D292,D338,D392,D466,D495}",8,"f62=7, f177=8, f188=3, f292=3, f338=5, f392=4, f466=8, f495=2",EO = ((-1/7)*LN(1/7)) + ((-1/8)*LN(1/8)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)) + ((-1/4)*LN(1/4)) + ((-1/8)*LN(1/8)) + ((-1/2)*LN(1/2)),2.545291
5,74,{semua},"{D32,D34,D38,D58,D80,D94,D127,D135,D140,D239,D245,D251,D261,D293,D298,D314,D336,D357,D377,D393,D406,D418,D433,D436}",24,"f32=6, f34=4, f38=9, f58=5, f80=8, f94=2, f127=1, f135=7, f140=3, f239=8, f245=4, f251=5, f261=4, f293=7, f298=8, f314=7, f336=7, f357=9, f377=1, f393=7, f406=7, f418=3, f433=8, f436=2",EO = ((-1/6)*LN(1/6)) + ((-1/4)*LN(1/4)) + ((-1/9)*LN(1/9)) + ((-1/5)*LN(1/5)) + ((-1/8)*LN(1/8)) + ((-1/2)*LN(1/2)) + ((-1/7)*LN(1/7)) + ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)) + ((-1/4)*LN(1/4)) + ((-1/5)*LN(1/5)) + ((-1/4)*LN(1/4)) + ((-1/7)*LN(1/7)) + ((-1/8)*LN(1/8)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/9)*LN(1/9)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)) + ((-1/2)*LN(1/2)),6.603594
5,75,{sendiri},"{D89,D98,D257,D263,D264,D272,D278,D298,D388,D413,D483}",11,"f89=6, f98=7, f257=5, f263=11, f264=7, f272=6, f278=7, f298=8, f388=2, f413=5, f483=9",EO = ((-1/6)*LN(1/6)) + ((-1/7)*LN(1/7)) + ((-1/5)*LN(1/5)) + ((-1/11)*LN(1/11)) + ((-1/7)*LN(1/7)) + ((-1/6)*LN(1/6)) + ((-1/7)*LN(1/7)) + ((-1/8)*LN(1/8)) + ((-1/2)*LN(1/2)) + ((-1/5)*LN(1/5)) + ((-1/9)*LN(1/9)),3.14362
5,76,{siapa},"{D7,D21,D59,D80,D97,D112,D170,D191,D196,D244,D294,D298,D308,D327,D333,D336,D352,D380,D394,D416,D432,D454}",22,"f7=6, f21=7, f59=6, f80=8, f97=2, f112=11, f170=9, f191=5, f196=3, f244=2, f294=3, f298=8, f308=4, f327=7, f333=2, f336=7, f352=5, f380=8, f394=7, f416=3, f432=3, f454=8",EO = ((-1/6)*LN(1/6)) + ((-1/7)*LN(1/7)) + ((-1/6)*LN(1/6)) + ((-1/8)*LN(1/8)) + ((-1/2)*LN(1/2)) + ((-1/11)*LN(1/11)) + ((-1/9)*LN(1/9)) + ((-1/5)*LN(1/5)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)) + ((-1/4)*LN(1/4)) + ((-1/7)*LN(1/7)) + ((-1/2)*LN(1/2)) + ((-1/7)*LN(1/7)) + ((-1/5)*LN(1/5)) + ((-1/8)*LN(1/8)) + ((-1/7)*LN(1/7)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)),6.705935
5,77,{tahu},"{D21,D42,D93,D98,D100,D108,D112,D155,D183,D239,D293,D327,D336,D339,D340,D394,D408,D410,D454}",19,"f21=7, f42=3, f93=5, f98=7, f100=4, f108=6, f112=11, f155=6, f183=10, f239=8, f293=7, f327=7, f336=7, f339=8, f340=3, f394=7, f408=7, f410=2, f454=8",EO = ((-1/7)*LN(1/7)) + ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)) + ((-1/7)*LN(1/7)) + ((-1/4)*LN(1/4)) + ((-1/6)*LN(1/6)) + ((-1/11)*LN(1/11)) + ((-1/6)*LN(1/6)) + ((-1/10)*LN(1/10)) + ((-1/8)*LN(1/8)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/8)*LN(1/8)) + ((-1/3)*LN(1/3)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/2)*LN(1/2)) + ((-1/8)*LN(1/8)),5.518646
5,78,{tanggung},"{D38,D103,D135,D150,D224,D376,D424,D462}",8,"f38=9, f103=2, f135=7, f150=12, f224=2, f376=2, f424=3, f462=9",EO = ((-1/9)*LN(1/9)) + ((-1/2)*LN(1/2)) + ((-1/7)*LN(1/7)) + ((-1/12)*LN(1/12)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/9)*LN(1/9)),2.37926
